,SPY_ret,SPY_logret,SPY_sq_ret,SPY_abs_ret,QQQ_ret,QQQ_logret,QQQ_sq_ret,QQQ_abs_ret,TLT_ret,TLT_logret,TLT_sq_ret,TLT_abs_ret,GLD_ret,GLD_logret,GLD_sq_ret,GLD_abs_ret,USO_ret,USO_logret,USO_sq_ret,USO_abs_ret
2013-05-06,0.002541053555702888,0.0025378305378691017,6.45695317295029e-06,0.002541053555702888,0.003882313785843028,0.003874797054269735,1.5072360331746824e-05,0.003882313785843028,-0.0024813708644955135,-0.0024844545674424256,6.157201367167212e-06,0.0024813708644955135,0.0004222504056590193,0.0004221612830436374,1.7829540507920635e-07,0.0004222504056590193,0.003822436769510995,0.0038151498214450655,1.4611022856909653e-05,0.003822436769510995
2013-05-07,0.005069225936814137,0.005056420667983773,2.569705159846916e-05,0.005069225936814137,-0.0005525553628142887,-0.0005527080777870188,3.053174289748303e-07,0.0005525553628142887,-0.0038961402133171896,-0.0039037499397363788,1.5179908561827317e-05,0.0038961402133171896,-0.012451558843968757,-0.012529729074763163,0.00015504131764481659,0.012451558843968757,-0.0038078813836960324,-0.0038151498214450785,1.449996063229881e-05,0.0038078813836960324
2013-05-08,0.004550492407277451,0.004540170218883928,2.070698114868973e-05,0.004550492407277451,0.004837061909240159,0.00482540091347041,2.339716791382205e-05,0.004837061909240159,0.001580993620061033,0.001579745165340443,2.4995408266736902e-06,0.001580993620061033,0.014816938016144476,0.01470823959319662,0.0002195416521742674,0.014816938016144476,0.011467310308532763,0.01140205906934882,0.00013149920571218178,0.011467310308532763
2013-05-09,-0.002815715776545824,-0.0028196873612006327,7.928255334289052e-06,0.002815715776545824,-0.0013751475588233975,-0.001376093941938117,1.8910308085379493e-06,0.0013751475588233975,-0.0025759583128248664,-0.00257928180211301,6.635561229411532e-06,0.0025759583128248664,-0.011582262231585427,-0.011649859087374476,0.00013414879840121025,0.011582262231585427,-0.006686143800329836,-0.006708596195714108,4.4704518918689097e-05,0.006686143800329836
2013-05-10,0.0032538577463094853,0.0032485754067455267,1.0587590233218243e-05,0.0032538577463094853,0.006059825271560237,0.006041538370164114,3.6721482321840104e-05,0.006059825271560237,-0.010745562104178985,-0.010803712605037473,0.0001154671049347675,0.010745562104178985,-0.008593079156717032,-0.008630212541188757,7.38410093936047e-05,0.008593079156717032,-0.0008779274481828248,-0.0008783130521897082,7.707566042728065e-07,0.0008779274481828248
2013-05-13,0.0007951984203260487,0.000794882417574367,6.323405276890432e-07,0.0007951984203260487,0.0012318371886892443,0.0012310790997570856,1.5174228594378208e-06,0.0012318371886892443,-0.007663308538779501,-0.00769282256775376,5.872629776053081e-05,0.007663308538779501,-0.00838118464598625,-0.008416504259274501,7.024425607011567e-05,0.00838118464598625,-0.008201487530833829,-0.008235304757663498,6.726439771842277e-05,0.008201487530833829
2013-05-14,0.010333693401167299,0.010280665792679935,0.00010678521930932858,0.010333693401167299,0.0051955835503252334,0.005182133074708678,2.699408842841016e-05,0.0051955835503252334,-0.010862712696187105,-0.010922142732552513,0.00011799852711990452,0.010862712696187105,-0.004478762912597967,-0.0044888226191427795,2.0059317227263022e-05,0.004478762912597967,-0.008859989121466016,-0.008899472211253439,7.849940723249616e-05,0.008859989121466016
2013-05-15,0.005386296128083723,0.005371841914978305,2.9012185979409705e-05,0.005386296128083723,0.002040168937380127,0.0020380906190006036,4.162289293050756e-06,0.002040168937380127,0.006691807056573129,0.006669516304084074,4.4780281682401926e-05,0.006691807056573129,-0.02307519579215711,-0.023345595911785897,0.0005324646608463852,0.02307519579215711,0.001489846096977221,0.001488737377358668,2.2196413926782588e-06,0.001489846096977221
2013-05-16,-0.004695316291014495,-0.00470637391482211,2.2045995072666115e-05,0.004695316291014495,-0.0010858285167361093,-0.0010864184556069515,1.179023567757339e-06,0.0010858285167361093,0.010398184903795737,0.010344495639026926,0.00010812224929352557,0.010398184903795737,-0.004011056416375558,-0.004019122278807547,1.6088573575347533e-05,0.004011056416375558,0.0077357428387885285,0.007705975397113658,5.9841717267868e-05,0.0077357428387885285
2013-05-17,0.009676966651244623,0.00963044469627877,9.364368356930057e-05,0.009676966651244623,0.009647984025434875,0.009601739434352474,9.308359575504654e-05,0.009647984025434875,-0.012652081701409523,-0.012732800853360437,0.0001600751713791417,0.012652081701409523,-0.02252210527369891,-0.022779601469059194,0.0005072452259595763,0.02252210527369891,0.010038386870683258,0.00998833693358455,0.00010076921096550601,0.010038386870683258
2013-05-20,-5.9699419723946434e-05,-5.970120180523062e-05,3.5640207153759245e-09,5.9699419723946434e-05,-0.0014798678177208036,-0.0014809639036080494,2.1900087579257334e-06,0.0014798678177208036,-0.001195955210205435,-0.0011966709353448924,1.430308864817526e-06,0.001195955210205435,0.030899424480465454,0.030431648851024378,0.0009547744332239877,0.030899424480465454,0.006723167155556098,0.006700667457112302,4.5200976601548275e-05,0.006723167155556098
2013-05-21,0.001438142895711536,0.0014371097586311752,2.068254988485562e-06,0.001438142895711536,0.0010777582994501156,0.0010771779349317862,1.161562952033605e-06,0.0010777582994501156,0.007868396984099135,0.007837602578147123,6.191167109938037e-05,0.007868396984099135,-0.01657778504530205,-0.01671673431161512,0.0002748229570082403,0.01657778504530205,-0.009581824318120047,-0.009628025360465321,9.18113572633167e-05,0.009581824318120047
2013-05-22,-0.007417941609885292,-0.007445591359763621,5.50258577276676e-05,0.007417941609885292,-0.008751226558436853,-0.008789743419405381,7.658396627709052e-05,0.008751226558436853,-0.014850630707024637,-0.014962005354570783,0.00022054123239642306,0.014850630707024637,-0.007074069889109635,-0.007099209752431566,5.004246479600761e-05,0.007074069889109635,-0.01905603970237535,-0.019239946127347383,0.0003631326491385056,0.01905603970237535
2013-05-23,-0.0028929282234695375,-0.002897120828211352,8.369033706146614e-06,0.0028929282234695375,-0.0023096736211617452,-0.002312345031463186,5.334592236290409e-06,0.0023096736211617452,0.0047375663846602745,0.004726379435730464,2.2444535249063022e-05,0.0047375663846602745,0.02023645687084974,0.020034420891585903,0.0004095141866857616,0.02023645687084974,0.00239096931391769,0.002388115494811707,5.71673426009603e-06,0.00239096931391769
2013-05-24,-0.0008460935290609539,-0.0008464516682179788,7.158742599188193e-07,0.0008460935290609539,-0.0005445403026457241,-0.0005446886185614332,2.9652414120549675e-07,0.0005445403026457241,0.001371243564170621,0.001370304268285391,1.8803089122793482e-06,0.001371243564170621,-0.006314583609401292,-0.0063346049211476085,3.987396616011945e-05,0.006314583609401292,-0.005068633840253578,-0.0050815229366097505,2.5691049006563732e-05,0.005068633840253578
2013-05-28,0.005988999569999098,0.005971136796687417,3.586811584944939e-05,0.005988999569999098,0.0065387395447300545,0.0065174547208774955,4.27551148338166e-05,0.0065387395447300545,-0.025342487274851,-0.02566913869354367,0.0006422416612759848,0.025342487274851,-0.002018458618119001,-0.0020204984510566455,4.074175193058868e-06,0.002018458618119001,0.012586215075999663,0.012507667065788082,0.0001584128099393212,0.012586215075999663
2013-05-29,-0.006494547713260301,-0.00651572904685455,4.217914999981461e-05,0.006494547713260301,-0.004737131424611407,-0.004748387192447454,2.2440414134040898e-05,0.004737131424611407,0.011244499946623465,0.011181750509641163,0.0001264387790496151,0.011244499946623465,0.010038177262336356,0.009988129408433648,0.00010076500275008663,0.010038177262336356,-0.02042031437439762,-0.020631691536866684,0.00041698923914923003,0.02042031437439762
2013-05-30,0.0036920790553445215,0.00368528006127934,1.3631447750913695e-05,0.0036920790553445215,0.0053034368923881026,0.005289423196285141,2.8126442871543174e-05,0.0053034368923881026,-0.0024318375817313775,-0.0024347993013316845,5.913834023921115e-06,0.0024318375817313775,0.013869280514663629,0.013773982178960965,0.0001923569419944282,0.013869280514663629,0.004531768362351585,0.004521530817907647,2.0536924490010764e-05,0.004531768362351585
2013-05-31,-0.014352012705461381,-0.01445599898051559,0.0002059802686977249,0.014352012705461381,-0.009197887559882933,-0.009240449314182105,8.460113556424922e-05,0.009197887559882933,-0.0033972569919761275,-0.0034030407725521095,1.1541355069530686e-05,0.0033972569919761275,-0.020336494816085793,-0.02054612833699834,0.0004135730214046843,0.020336494816085793,-0.019248101944313922,-0.01943575858393632,0.0003704894284587014,0.019248101944313922
2013-06-03,0.005506161194015924,0.0054910577046021715,3.0317811094486864e-05,0.005506161194015924,0.001774849520091104,0.0017732763358500954,3.1500908189676226e-06,0.001774849520091104,0.005299702847588295,0.005285708843386741,2.8086850272735478e-05,0.005299702847588295,0.01933987733947884,0.019155238706458418,0.0003740308555060871,0.01933987733947884,0.016865968315436186,0.016725317147602437,0.00028446088721729735,0.016865968315436186
2013-06-04,-0.004806639184194661,-0.00481822822545803,2.3103780247035515e-05,0.004806639184194661,-0.005178473122954275,-0.00519192788508014,2.6816583885159798e-05,0.005178473122954275,-0.009235161112505441,-0.009278069595043098,8.528820077393273e-05,0.009235161112505441,-0.009376593881796569,-0.00942083088363743,8.792051282414484e-05,0.009376593881796569,0.001206300232551527,0.0012055732370171875,1.4551602510538683e-06,0.001206300232551527
2013-06-05,-0.014001046271613582,-0.014099985507461773,0.0001960292966998646,0.014001046271613582,-0.013013923042571318,-0.013099346074262792,0.00016936219295796872,0.013013923042571318,0.013805373745248595,0.013710947639073677,0.00019058834424599922,0.013805373745248595,0.002144557820634496,0.002142261538931351,4.59912824604458e-06,0.002144557820634496,0.0018071553378011807,0.0018055243972067531,3.2658104149432995e-06,0.0018071553378011807
2013-06-06,0.009053160451386377,0.009012426258511038,8.195971415854639e-05,0.009053160451386377,0.004857517888455343,0.0048457582149444975,2.359548003666365e-05,0.004857517888455343,-0.0006065078799435408,-0.000606691880249943,3.6785180843360855e-07,0.0006065078799435408,0.007452733729297778,0.007425099325577856,5.554324003981277e-05,0.007452733729297778,0.01082383128439579,0.010765672910482641,0.00011715532367306503,0.01082383128439579
2013-06-07,0.012720626413326164,0.012640398891672792,0.00016181433634741127,0.012720626413326164,0.013674334450004544,0.013581684401669288,0.00018698742265058107,0.013674334450004544,-0.017879294379932853,-0.018041060034779677,0.0003196691675242985,0.017879294379932853,-0.023804292309807185,-0.024092192496149724,0.0005666443323707454,0.023804292309807185,0.016061895677671023,0.01593426824327448,0.0002579844927603871,0.016061895677671023
2013-06-10,0.0,0.0,0.0,0.0,0.0004087101182892461,0.0004086266190593954,1.670439607920095e-07,0.0004087101182892461,-0.004771837932067258,-0.0047832594997576265,2.2770437249915922e-05,0.004771837932067258,0.0049520083144831695,0.004939787449919778,2.4522386346710442e-05,0.0049520083144831695,-0.004683836303477906,-0.004694839837349066,2.1938322517777576e-05,0.004683836303477906
2013-06-11,-0.010315622937870694,-0.010369197732901908,0.00010641207659632402,0.010315622937870694,-0.009942878156297241,-0.009992638685992034,9.886082603097283e-05,0.009942878156297241,0.011898366899405932,0.011828137857034165,0.00014157113487287874,0.011898366899405932,-0.005151578533889478,-0.0051648936635613095,2.6538761390830865e-05,0.005151578533889478,-0.0061764436609604845,-0.006195596795339221,3.814845629701895e-05,0.0061764436609604845
2013-06-12,-0.008277081984078949,-0.008311527229596391,6.851008617116431e-05,0.008277081984078949,-0.011556196616700709,-0.011623488383768149,0.00013354568024384492,0.011556196616700709,-0.01430293339171329,-0.014406206262938254,0.00020457390360778706,0.01430293339171329,0.007504690431519689,0.007476670343020137,5.632037847294318e-05,0.007504690431519689,0.007102629691236428,0.007077524820609653,5.044734853083328e-05,0.007102629691236428
2013-06-13,0.015208838586706852,0.01509434363182296,0.00023130877115650327,0.015208838586706852,0.012665322247701338,0.01258578790192525,0.00016041038763811848,0.012665322247701338,0.015667726626098943,0.015546254944467078,0.0002454776576301698,0.015667726626098943,-0.0037988417641410255,-0.0038060756896859606,1.4431198748982098e-05,0.0037988417641410255,0.008815840802801622,0.008777208165035749,7.771904906034195e-05,0.008815840802801622
2013-06-14,-0.006272932011220922,-0.006292689517562454,3.934967601740016e-05,0.006272932011220922,-0.006597155972307256,-0.006619013390000634,4.3522466922949294e-05,0.006597155972307256,-0.0023669024505679204,-0.002369707992009401,5.6022272105044265e-06,0.0023669024505679204,0.005159168194085684,0.005145905283357988,2.6617016454865336e-05,0.005159168194085684,0.01194290199662107,0.011872148321596556,0.00014263290810089552,0.01194290199662107
2013-06-17,0.007721709903318663,0.007692050086558479,5.962480383100952e-05,0.007721709903318663,0.009685068068326919,0.009638468435403351,9.380054348812571e-05,0.009685068068326919,-0.005271352589492406,-0.0052852951877055835,2.7787158122748297e-05,0.005271352589492406,-0.004909532390677707,-0.00492162373629442,2.410350829511356e-05,0.004909532390677707,0.0005756085808943379,0.0005754429818189236,3.3132523839919347e-07,0.0005756085808943379
2013-06-18,0.007905551696042679,0.007874466544934747,6.249774761880327e-05,0.007905551696042679,0.008221407803683745,0.008187796128408548,6.759154627447197e-05,0.008221407803683745,0.000529977108551849,0.0005298367202835768,2.808757355889783e-07,0.000529977108551849,-0.012259844040283574,-0.012335615865617823,0.00015030377589207668,0.012259844040283574,0.005753762157564735,0.005737272489598274,3.310577896582399e-05,0.005753762157564735
2013-06-19,-0.013816774836302836,-0.013913114905121676,0.00019090326687709128,0.013816774836302836,-0.011144683888267393,-0.011207251173811023,0.00012420397896940682,0.011144683888267393,-0.010328111782386684,-0.010381816830065187,0.00010666989298947465,0.010328111782386684,-0.011655252312203657,-0.011723707191219441,0.0001358449064611287,0.011655252312203657,-0.005148750282883419,-0.005162050771192151,2.6509629475492083e-05,0.005148750282883419
2013-06-20,-0.024778603119393394,-0.025090760037926627,0.000613979172548412,0.024778603119393394,-0.023776737848272278,-0.024063966524201737,0.0005653332627054634,0.023776737848272278,-0.016412924032477516,-0.01654910824703942,0.000269384075295878,0.016412924032477516,-0.053526288841325154,-0.05501208351122277,0.00286506359712497,0.053526288841325154,-0.03306491522553434,-0.03362391631532536,0.0010932886188717726,0.03306491522553434
2013-06-21,0.0032101721294295338,0.003205030527558672,1.0305205100566148e-05,0.0032101721294295338,-0.0053098389690570125,-0.005323986266131205,2.8194389877316437e-05,0.0053098389690570125,-0.016957688089000555,-0.01710311610821977,0.0002875631853238313,0.016957688089000555,0.011731428766484253,0.011663149049636777,0.00013762642090309424,0.011731428766484253,-0.011894187129781297,-0.011965488922075548,0.00014147168747825504,0.011894187129781297
2013-06-24,-0.012635657064754002,-0.012716165886354523,0.00015965982945806773,0.012635657064754002,-0.009939499458447187,-0.009989226062608594,9.879364948447193e-05,0.009939499458447187,0.004151465491385453,0.004142871934216393,1.7234665726164263e-05,0.004151465491385453,-0.008956439178321784,-0.00899678918866049,8.021780275497741e-05,0.008956439178321784,0.012338244148664135,0.012262748370233362,0.00015223226867204476,0.012338244148664135
2013-06-25,0.009614118330648402,0.009568196790482583,9.243127127570963e-05,0.009614118330648402,0.007314163198232082,0.007287544423821719,5.349698329037256e-05,0.007314163198232082,-0.00891169991174301,-0.00895164661518323,7.941839531696036e-05,0.00891169991174301,-0.003711765378358045,-0.0037186710729782786,1.3777202223977442e-05,0.003711765378358045,0.0029727196977635817,0.0029683099037889,8.8370624014716e-06,0.0029727196977635817
2013-06-26,0.009901165939989243,0.009852470560044643,9.803308697120307e-05,0.009901165939989243,0.008969562978949464,0.008929575385214002,8.045306003334078e-05,0.008969562978949464,0.006488783630463235,0.006467822101649043,4.210431300296764e-05,0.006488783630463235,-0.04203452166594779,-0.04294353680246575,0.001766901011685034,0.04203452166594779,0.0017782322350043955,0.0017766530518893147,3.1621098816087278e-06,0.0017782322350043955
2013-06-27,0.005869742315472548,0.005852582494455973,3.445387485004903e-05,0.005869742315472548,0.004233150292908272,0.0042242157175992,1.7919561402349388e-05,0.004233150292908272,0.010223050766557273,0.010171148814213502,0.00010451076697560725,0.010223050766557273,-0.019783533666219655,-0.01998184769474001,0.0003913882043224465,0.019783533666219655,0.01568055047211403,0.015558880889667942,0.00024587966310851553,0.01568055047211403
2013-06-28,-0.004097801476172447,-0.004106220472095309,1.6791976938121084e-05,0.004097801476172447,0.001405121959245026,0.0014041356991538916,1.9743677203525803e-06,0.001405121959245026,0.006837703695575792,0.006814432619915463,4.675419182849084e-05,0.006837703695575792,0.02734171211137748,0.026974604047993712,0.000747569221181446,0.02734171211137748,-0.004369400462519546,-0.0043789741905329695,1.9091660401866023e-05,0.004369400462519546
2013-07-01,0.005859975029007591,0.005842872157743419,3.433930734059252e-05,0.005859975029007591,0.006173456814374756,0.006154479095225088,3.811156903895011e-05,0.006173456814374756,0.002014164560410814,0.002012138850591824,4.056858876414887e-06,0.002014164560410814,0.016959085154188536,0.016816885336969126,0.000287610569267018,0.016959085154188536,0.014335806301772669,0.0142340202671891,0.00020551534232194496,0.014335806301772669
2013-07-02,-0.0009285393783126095,-0.0009289707380448185,8.621853770771673e-07,0.0009285393783126095,0.0004180310653993935,0.0004179437147562478,1.74749971638952e-07,0.0004180310653993935,-0.0006338506561082147,-0.0006340516243623995,4.017666542488142e-07,0.0006338506561082147,-0.00891599295095069,-0.008955978266061641,7.949493030140241e-05,0.00891599295095069,0.015575452669363887,0.015455400281924374,0.00024259472585559465,0.015575452669363887
2013-07-03,0.00043342208335084287,0.000433328183130981,1.8785470233618498e-07,0.00043342208335084287,0.004042668897126456,0.004034519268005098,1.6343171811793633e-05,0.004042668897126456,-0.0029911669486063497,-0.002995649429260511,8.94707971443502e-06,0.0029911669486063497,0.005747561803178369,0.005731107587480113,3.303446668135499e-05,0.005747561803178369,0.017892674935997332,0.017734485199156123,0.00032014781636526717,0.017892674935997332
2013-07-05,0.010788147832477613,0.01073037093137835,0.0001163841336553914,0.010788147832477613,0.0076353133655442385,0.00760631189046733,5.829801019005848e-05,0.0076353133655442385,-0.03408745781455769,-0.03468198490816849,0.00116195478025925,0.03408745781455769,-0.021948000437012394,-0.022192441073447783,0.00048171472318309626,0.021948000437012394,0.020089319688552987,0.019890191784408782,0.00040358076554888265,0.020089319688552987
2013-07-08,0.005705467385515028,0.005689252851566678,3.255235808717569e-05,0.005705467385515028,0.0009645715477462069,0.0009641066475398362,9.303982707215131e-07,0.0009645715477462069,0.009693618142482707,0.009646936459963801,9.396623269226989e-05,0.009693618142482707,0.012024776377135282,0.01195305315168224,0.00014459524692011074,0.012024776377135282,-0.00410288622112831,-0.0041113261520947615,1.6833675343524545e-05,0.00410288622112831
2013-07-09,0.007196990843074014,0.007171216097661654,5.17966771952912e-05,0.007196990843074014,0.006056661358129212,0.006038393509066805,3.668314680705559e-05,0.006056661358129212,0.0010249574854159782,0.0010244325751357184,1.0505378469102451e-06,0.0010249574854159782,0.009287930637690511,0.009245063039676966,8.626565553055006e-05,0.009287930637690511,0.009887410377925399,0.00983884976604141,9.776088398150688e-05,0.009887410377925399
2013-07-10,0.0003634431502432811,0.0003633771207797048,1.3209092345876022e-07,0.0003634431502432811,0.005746115672008667,0.0057296697195057845,3.301784531610361e-05,0.005746115672008667,-0.007821720454678327,-0.007852470560890279,6.117931087113334e-05,0.007821720454678327,0.0027358165656277134,0.0027320810310944702,7.484692280763016e-06,0.0027358165656277134,0.01794941091094704,0.017790222307018096,0.0003221813520500246,0.01794941091094704
2013-07-11,0.013620595615961406,0.013528669092195815,0.00018552062493354708,0.013620595615961406,0.019862032984885758,0.019667356367956457,0.00039450035429268985,0.019862032984885758,0.0117305989578389,0.011662328862616726,0.0001376069519096511,0.0117305989578389,0.027201331116487815,0.026837949821575,0.0007399124145088083,0.027201331116487815,-0.011220998670002702,-0.011284429023224466,0.00012591081115220242,0.011220998670002702
2013-07-12,0.0004183187948327838,0.0004182313239186967,1.7499061411035265e-07,0.0004183187948327838,0.0044011012995737175,0.0043914447757751164,1.9369692649109466e-05,0.0044011012995737175,-0.0008344743192202353,-0.0008348226867309315,6.963473894380751e-07,0.0008344743192202353,-0.0008853880573321815,-0.0008857802448473976,7.839120120664544e-07,0.0008853880573321815,0.014860931550969791,0.014751589856301758,0.00022084728656260942,0.014860931550969791
2013-07-15,0.003820660465126746,0.0038133802794515746,1.4597446389782524e-05,0.003820660465126746,0.0022582349912052546,0.002255689010795095,5.099625275503796e-06,0.0022582349912052546,0.005291448469801896,0.005277497947023215,2.7999426908568826e-05,0.005291448469801896,0.00040282810653535783,0.0004027469930761068,1.622704834148616e-07,0.00040282810653535783,0.0029285620775434396,0.0029242821935237234,8.576475842025548e-06,0.0029285620775434396
2013-07-16,-0.0037464817676576834,-0.0037535174085729286,1.403612563539144e-05,0.0037464817676576834,-0.0013251754899085144,-0.001326054311429,1.7560900790542712e-06,0.0013251754899085144,0.0034167222553538323,0.003410898521485983,1.1673990970230179e-05,0.0034167222553538323,0.0057174994582687155,0.005701216593606186,3.268980005530306e-05,0.0057174994582687155,-0.005043765222840335,-0.005056527939502549,2.5439567623133614e-05,0.005043765222840335
2013-07-17,0.002566529569271614,0.002563241656738237,6.587074029945536e-06,0.002566529569271614,0.0025204652002659422,0.002517294155074779,6.352744825751636e-06,0.0025204652002659422,0.0018405853961369623,0.001838893594455605,3.3877546004726584e-06,0.0018405853961369623,-0.01257106015291043,-0.01265074444459673,0.0001580315533680924,0.01257106015291043,0.008537878834913304,0.008501637285282191,7.289537499966055e-05,0.008537878834913304
2013-07-18,0.005477712548570768,0.005462764443956467,3.0005334764769658e-05,0.005477712548570768,-0.002514128427056672,-0.0025172941550749045,6.320841747734457e-06,0.002514128427056672,-0.012493126936651722,-0.012571822166931097,0.00015607822065529284,0.012493126936651722,0.0055952192921975286,0.005579624197673036,3.1306478927779415e-05,0.0055952192921975286,0.014285738794351799,0.014184659155401576,0.00020408233290044797,0.014285738794351799
2013-07-19,0.0017764060820357752,0.001774830138819018,3.1556185682936934e-06,0.0017764060820357752,-0.010349003769496434,-0.01040292706657554,0.00010710187902105141,0.010349003769496434,0.01581405096567834,0.015690311702884967,0.000250084207945072,0.01581405096567834,0.008870239941715985,0.008831130466871196,7.86811566236136e-05,0.008870239941715985,0.0028690821573753578,0.002864974196671225,8.231632425769637e-06,0.0028690821573753578
2013-07-22,0.0019510878276347565,0.001949186927925778,3.8067437111445133e-06,0.0019510878276347565,0.002949167638783168,0.0029448273752515916,8.697589761645885e-06,0.002949167638783168,0.001464425634078781,0.0014633544085524601,2.1445424377470395e-06,0.001464425634078781,0.029813729592696125,0.029377940831470724,0.0008888584722264046,0.029813729592696125,-0.01378420243114764,-0.013880086694518498,0.00019000423666285654,0.01378420243114764
2013-07-23,-0.0021241004062632074,-0.002126359507136105,4.511802535887523e-06,0.0021241004062632074,-0.007351806154580087,-0.007378963868816215,5.404905373452165e-05,0.007351806154580087,-0.004205342227712294,-0.004214209548148122,1.7684903252180203e-05,0.004205342227712294,0.006752642042110235,0.006729945073879884,4.559817454887469e-05,0.006752642042110235,0.004483174890599129,0.004473155396982952,2.009885709969851e-05,0.004483174890599129
2013-07-24,-0.0036653785360311053,-0.003672112495981482,1.343499981239753e-05,0.0036653785360311053,0.0032318101987633963,0.0032265991246327756,1.0444597160831103e-05,0.0032318101987633963,-0.012672820431653964,-0.012753805554607346,0.00016060037769294615,0.012672820431653964,-0.017192222970528803,-0.017341725231021614,0.00029557253066837824,0.017192222970528803,-0.018114954684821827,-0.01828103927710901,0.00032815158323314824,0.018114954684821827
2013-07-25,0.0024325141885368495,0.002429560414992437,5.917125277433088e-06,0.0024325141885368495,0.006309204671433255,0.006289384960365966,3.9806063586035205e-05,0.006309204671433255,-0.00037147098747503104,-0.00037153999991357386,1.3799069453567468e-07,0.00037147098747503104,0.009334756673011979,0.009291457084115504,8.713768214434167e-05,0.009334756673011979,0.004812842188020472,0.004801297490111466,2.3163449926789685e-05,0.004812842188020472
2013-07-26,0.0010653525891288762,0.0010647855037874488,1.1349761391636e-06,0.0010653525891288762,0.0053352615620441135,0.005321079475141339,2.8465015935425393e-05,0.0053352615620441135,0.006139892890718368,0.006121120549286486,3.769828470949396e-05,0.006139892890718368,0.0008549048878288001,0.000854539664784338,7.308623672335734e-07,0.0008549048878288001,-0.009845735193026894,-0.009894524955303331,9.693850149120834e-05,0.009845735193026894
2013-07-29,-0.0030742849041381914,-0.003079020225616106,9.451227671811969e-06,0.0030742849041381914,-0.001857955141595924,-0.001859683281118904,3.4519973081827297e-06,0.001857955141595924,-0.007304806605020087,-0.007331617349447483,5.336019953674508e-05,0.007304806605020087,-0.002407187152758228,-0.002410089085684926,5.794549988404263e-06,0.002407187152758228,-0.002149906431758164,-0.002152220798300137,4.622097665315121e-06,0.002149906431758164
2013-07-30,0.0,0.0,0.0,0.0,0.005317051603924039,0.00530296599226682,2.8271037758791195e-05,0.005317051603924039,-0.0003726704024717975,-0.00037273986134361657,1.3888322887849153e-07,0.0003726704024717975,-0.0027244189319679535,-0.0027281369156585316,7.422458516865405e-06,0.0027244189319679535,-0.012388981576543556,-0.012466364805977025,0.00015348686450393566,0.012388981576543556
2013-07-31,0.0007116294587734551,0.0007113763705930434,5.064164865942006e-07,0.0007116294587734551,0.0018516808673743057,0.0018499686197219827,3.428722034600061e-06,0.0018516808673743057,0.0036343305014907568,0.0036277422800846553,1.3208358194066055e-05,0.0036343305014907568,-0.0012487983048118378,-0.0012495787031893267,1.5594972061009198e-06,0.0012487983048118378,0.018816538747214562,0.018641697547757227,0.00035406213042542695,0.018816538747214562
2013-08-01,0.011558321198368748,0.01149203409337221,0.0001335947889246604,0.011558321198368748,0.010161782247491313,0.010110498468711412,0.0001032618184454296,0.010161782247491313,-0.019268158095853583,-0.01945620856384874,0.000371261916406808,0.019268158095853583,-0.010550160079556559,-0.010606207573640596,0.00011130587770426885,0.010550160079556559,0.02435759723087294,0.024065681701359216,0.0005932925428614291,0.02435759723087294
2013-08-02,0.001699013862829224,0.0016975721715142072,2.886648106085881e-06,0.001699013862829224,0.005618143810957266,0.0056024209025689895,3.156353988059743e-05,0.005618143810957266,0.01100963977676317,0.010949474885818381,0.00012121216801408576,0.01100963977676317,-0.001974567560183438,-0.001976519588739746,3.898917049728774e-06,0.001974567560183438,-0.008622989994967245,-0.00866038308855615,7.43559564533052e-05,0.008622989994967245
2013-08-05,-0.001462716371492756,-0.0014637871854098839,2.139539183432934e-06,0.001462716371492756,0.0006496202978729659,0.0006494093859440986,4.22006531408561e-07,0.0006496202978729659,-0.007698200472541106,-0.007727984572243372,5.92622905154321e-05,0.007698200472541106,-0.005223200846164677,-0.005236889446047239,2.72818270793754e-05,0.005223200846164677,-0.0028992303541324205,-0.002903441263355573,8.4055366463228e-06,0.0028992303541324205
2013-08-06,-0.0056820835621769206,-0.005698288011491276,3.228607360756116e-05,0.0056820835621769206,-0.005973001359648511,-0.005990911084421307,3.567674524236296e-05,0.005973001359648511,0.00293320417051679,0.002928910720824527,8.60368670593709e-06,0.00293320417051679,-0.013762893950199695,-0.013858480621278743,0.00018941724988444337,0.013762893950199695,-0.009780669539336206,-0.009828814471312246,9.566149663769912e-05,0.009780669539336206
2013-08-07,-0.0032406352748295397,-0.003245897505043131,1.0501716984469527e-05,0.0032406352748295397,-0.0018284126999431605,-0.0018300862867598783,3.343093001313438e-06,0.0018284126999431605,0.007452135496403667,0.007424505517995921,5.5534323456759526e-05,0.007452135496403667,0.0014519666322767577,0.0014509135479650783,2.1082071012451095e-06,0.0014519666322767577,-0.012012834328284372,-0.012085571529456898,0.00014430818859880744,0.012012834328284372
2013-08-08,0.0036651876346172063,0.0036584872016572293,1.3433600396950872e-05,0.0036651876346172063,0.004972670685114311,0.004960347793148315,2.472745374259523e-05,0.004972670685114311,0.0027151454780074413,0.0027114661289978966,7.372014966744257e-06,0.0027151454780074413,0.02182842570410881,0.02159359677218957,0.00047648016871979827,0.02182842570410881,-0.0045933038815190175,-0.004603885517339184,2.1098440547977673e-05,0.0045933038815190175
